address,user_name,network,protocol_name,project_id,deposited_amount,deposited_assets,deposited_asset_addresses,pool_type,description,site_url,pool_key,pool_controller,pool_index
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,GOVNFT,op_govnft,42151,OP,0x4200000000000000000000000000000000000042,Locked,,https://govnft.eth.limo/,op-0xb3f7411edee6947fd97887b37169427cde063632-null,0xb3f7411edee6947fd97887b37169427cde063632,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Velodrome V2,op_velodrome2,696221,VELO,0x9560e827af36c94d2ac33a39bce1fe78631088db,Locked,,https://velodrome.finance/,op-0xfaf8fd17d9840595845582fcb047df13f006787d-null,0xfaf8fd17d9840595845582fcb047df13f006787d,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Velodrome V2,op_velodrome2,1730538,VELO,0x9560e827af36c94d2ac33a39bce1fe78631088db,Locked,,https://velodrome.finance/,op-0xfaf8fd17d9840595845582fcb047df13f006787d-null,0xfaf8fd17d9840595845582fcb047df13f006787d,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,op,Velodrome V2,op_velodrome2,38820,VELO,0x9560e827af36c94d2ac33a39bce1fe78631088db,Locked,,https://velodrome.finance/,op-0xfaf8fd17d9840595845582fcb047df13f006787d-null,0xfaf8fd17d9840595845582fcb047df13f006787d,
0x011b0a055e02425461a1ae95b30f483c4ff05be7,cucbku,scrl,NURI Exchange,scrl_nuri,1514,NURI,0xaaae8378809bb8815c08d3c59eb0c7d1529ad769,Locked,,https://www.nuri.exchange,scrl-0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f-null,0xaaaea1fb9f3de3f70e89f37b69ab11b47eb9ce6f,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,arb,Blackwing,arb_blackwing,1807,WETH,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,Staked,,https://blackwing.fi/,arb-0xc6ade8a68026d582ab37b879d188caf7e405dd09-null,0xc6ade8a68026d582ab37b879d188caf7e405dd09,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Blackwing,blackwing,11214,ETH WETH,0x0000000000000000000000000000000000000000\n0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Staked,,https://blackwing.fi/,eth-0xc6ade8a68026d582ab37b879d188caf7e405dd09-null,0xc6ade8a68026d582ab37b879d188caf7e405dd09,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,EigenLayer,eigenlayer,2579,cbETH,0xbe9895146f7af43049ca1c1ae358b0541ea49704,Deposit,,https://app.eigenlayer.xyz,eth-0x39053d51b77dc0d36036fc1fcc8cb819df8ef37a-null,0x39053d51b77dc0d36036fc1fcc8cb819df8ef37a,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Elixir,elixir,9458,ETH,0x0000000000000000000000000000000000000000,Deposit,,https://www.elixir.xyz/apothecary,eth-0x1f75881dc0707b5236f739b5b64a87c211294abb-null,0x1f75881dc0707b5236f739b5b64a87c211294abb,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Fuel,fuel,19995,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,Staked,USDT,https://fuel.network,eth-0x19b5cc75846bf6286d599ec116536a333c4c2c14-null,0x19b5cc75846bf6286d599ec116536a333c4c2c14,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,linea,Stargate,linea_stargate,8854,ETH,0x0000000000000000000000000000000000000000,Farming,,https://stargate.finance,linea-0x25bbf59ef9246dc65bfac8385d55c5e524a7b9ea-null,0x25bbf59ef9246dc65bfac8385d55c5e524a7b9ea,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,linea,SyncSwap,linea_syncswap,13088,USDC ETH,0x176211869ca2b568f2a7d4ee941e073a821ee1ff\n0x0000000000000000000000000000000000000000,Liquidity Pool,,https://syncswap.xyz,linea-0xdded227d71a096c6b5d87807c1b5c456771aaa94-null,0xdded227d71a096c6b5d87807c1b5c456771aaa94,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Memecoin,memecoin,1120,,,Vesting,,https://www.memecoin.org,eth-0xe6f3494e839f3d3fb36c407eb35cd85d90dc3704-null,0xe6f3494e839f3d3fb36c407eb35cd85d90dc3704,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,scrl,SyncSwap,scrl_syncswap,11339,USDC ETH,0x06efdbff2a14a7c8e15944d1f4a48f9f95f663a4\n0x0000000000000000000000000000000000000000,Liquidity Pool,,https://syncswap.xyz,scrl-0xa7199cec178105bcc4cff05f395c9b87706f19f8-null,0xa7199cec178105bcc4cff05f395c9b87706f19f8,
0x013cc394844aa993d73ca9a08d89dd6d046f3bcc,FTXEXE,eth,Symbiotic,symbiotic,2877,ENA,0x57e114b691db790c35207b2e685d4a43181e6061,Staked,DC_ENA,https://app.symbiotic.fi,eth-0xe39b5f5638a209c1a6b6cdffe5d37f7ac99fcc84-null,0xe39b5f5638a209c1a6b6cdffe5d37f7ac99fcc84,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Aave V2,aave2,2073,AAVE,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,Staked,,https://app.aave.com,eth-0x4da27a545c0c5b758a6ba100e3a049001de870f5-null,0x4da27a545c0c5b758a6ba100e3a049001de870f5,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Aave V2,aave2,295936,SNX CRV stETH,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f\n0xd533a949740bb3306d119cc777fa900ba034cd52\n0xae7ab96520de3a18e5e111b5eaab095312d7fe84,Lending,,https://app.aave.com,eth-0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9-null,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Aave V2,aave2,1028,,,Lending,,https://app.aave.com,eth-0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9-null,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Aave V3,aave3,1187164,stETH AAVE,0xae7ab96520de3a18e5e111b5eaab095312d7fe84\n0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,Staked,,https://app.aave.com,eth-0x9eda81c21c273a82be9bbc19b6a6182212068101-null,0x9eda81c21c273a82be9bbc19b6a6182212068101,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,arb,Superfluid,arb_superfluid,9234,ETH,0x0000000000000000000000000000000000000000,Deposit,,https://app.superfluid.finance,arb-0xe6c8d111337d0052b9d88bf5d7d55b7f8385acd3-null,0xe6c8d111337d0052b9d88bf5d7d55b7f8385acd3,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Balancer V2,balancer2,63560,VITA ETH,0x81f8f0bb1cb2a06649e51913a151f0e7ef6fa321\n0x0000000000000000000000000000000000000000,Liquidity Pool,,https://balancer.finance,eth-0x350196326aeaa9b98f1903fb5e8fc2686f85318c-null,0x350196326aeaa9b98f1903fb5e8fc2686f85318c,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Balancer V2,balancer2,23644,GNO COW,0x6810e776880c02933d47db1b9fc05908e5386b96\n0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,Liquidity Pool,,https://balancer.finance,eth-0x92762b42a06dcdddc5b7362cfb01e631c4d44b40-null,0x92762b42a06dcdddc5b7362cfb01e631c4d44b40,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,CoW Swap,cowswap,7062,,,Vesting,,https://swap.cow.fi,eth-0xd057b63f5e69cf1b929b356b579cba08d7688048-null,0xd057b63f5e69cf1b929b356b579cba08d7688048,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Curve,curve,1071,CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,Locked,,https://curve.fi,eth-0x5f3b5dfeb7b28cdbd7faba78963ee202a494e2a2-null,0x5f3b5dfeb7b28cdbd7faba78963ee202a494e2a2,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,EigenLayer,eigenlayer,14996,EIGEN,0xec53bf9167f50cdeb3ae105f56099aaab9061f83,Yield,,https://app.eigenlayer.xyz,eth-0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7-null,0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,era,ZK Nation,era_zknation,1098,ZK,0x5a7d6b2f92c77fad6ccabd7ee0624e64907eaf3e,Airdrop,,https://zknation.io/,era-0x66fd4fc8fa52c9bec2aba368047a0b27e24ecfe4-null,0x66fd4fc8fa52c9bec2aba368047a0b27e24ecfe4,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Eth2,eth2,3267072,ETH,0x0000000000000000000000000000000000000000,Staked,,https://launchpad.ethereum.org,eth-0x00000000219ab540356cbb839cbe05303d7705fa-null,0x00000000219ab540356cbb839cbe05303d7705fa,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,ftm,SpookySwap,ftm_spookyswap,1180,USDC FTM,0x04068da6c83afcfa0e13ba15a6696662335d5b75\n0x0000000000000000000000000000000000000000,Farming,,https://spooky.fi,ftm-0x2b2929e785374c651a81a63878ab22742656dcdd-2,0x2b2929e785374c651a81a63878ab22742656dcdd,2
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Instadapp,instadapp,4310,INST ETH,0x6f40d4a6237c257fff2db00fa0510deeecd303eb\n0x0000000000000000000000000000000000000000,Deposit,Proxy Balance #27690,https://instadapp.io,eth-0x4c8a1beb8a87765788946d6b19c6c6355194abeb-deposit,0x4c8a1beb8a87765788946d6b19c6c6355194abeb,deposit
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Kelp DAO,kelpdao,724500,ETH,0x0000000000000000000000000000000000000000,Staked,rsETH,https://kelpdao.xyz,eth-0xa1290d69c65a6fe4df752f95823fae25cb99e5a7-null,0xa1290d69c65a6fe4df752f95823fae25cb99e5a7,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,LIDO,lido,665645,ETH,0x0000000000000000000000000000000000000000,Staked,wstETH,https://stake.lido.fi,eth-0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0-null,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,LooksRare,looksrare,2505,LOOKS,0xf4d2888d29d722226fafa5d9b24f9164c092421e,Staked,,https://looksrare.org/rewards,eth-0xbcd7254a1d759efa08ec7c3291b2e85c5dcc12ce-null,0xbcd7254a1d759efa08ec7c3291b2e85c5dcc12ce,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,matic,Superfluid,matic_superfluid,10626,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,Deposit,,https://app.superfluid.finance,matic-0x27e1e4e6bc79d93032abef01025811b7e4727e85-null,0x27e1e4e6bc79d93032abef01025811b7e4727e85,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,op,Superfluid,op_superfluid,6630,ETH,0x0000000000000000000000000000000000000000,Deposit,,https://app.superfluid.finance,op-0x4ac8bd1bdae47beef2d1c6aa62229509b962aa0d-null,0x4ac8bd1bdae47beef2d1c6aa62229509b962aa0d,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Pickle,pickle,1465,PICKLE,0x429881672b9ae42b8eba0e26cd9c73711b891ca5,Locked,,https://app.pickle.finance,eth-0xbbcf169ee191a1ba7371f30a1c344bfc498b29cf-null,0xbbcf169ee191a1ba7371f30a1c344bfc498b29cf,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Reflexer,reflexer,59940,FLX ETH,0x6243d8cea23066d098a15582d81a598b4e8391f4\n0x0000000000000000000000000000000000000000,Staked,,https://app.reflexer.finance,eth-0x69c6c08b91010c88c95775b6fd768e5b04efc106-null,0x69c6c08b91010c88c95775b6fd768e5b04efc106,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Reflexer,reflexer,1245,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Lending,,https://app.reflexer.finance,eth-0xefe0b4ca532769a3ae758fd82e1426a03a94f185-ETH-A,0xefe0b4ca532769a3ae758fd82e1426a03a94f185,ETH-A
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Uniswap V2,uniswap2,8266,PAPER ETH,0x7ae1d57b58fa6411f32948314badd83583ee0e8c\n0x0000000000000000000000000000000000000000,Liquidity Pool,,https://app.uniswap.org,eth-0x811f8c60ee1805db7ece0fa3c7b064feba887053-null,0x811f8c60ee1805db7ece0fa3c7b064feba887053,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Uniswap V2,uniswap2,21293,AGLD ETH,0x32353a6c91143bfd6c7d363b546e62a9a2489a20\n0x0000000000000000000000000000000000000000,Liquidity Pool,,https://app.uniswap.org,eth-0xf5bb54af516890d564643ba16c09117fda5a98d3-null,0xf5bb54af516890d564643ba16c09117fda5a98d3,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,LazloKovacs,eth,Yearn V2,yearn2,1547,yCRV,0xfcc5c47be19d06bf83eb04298b026f81069ff65b,Yield,yCRV yVault,https://yearn.finance,eth-0x27b5739e22ad9033bcbf192059122d163b60349d-null,0x27b5739e22ad9033bcbf192059122d163b60349d,
0x020ca66c30bec2c4fe3861a94e4db4a498a35872,MachiBigBrother,blast,Baseline,blast_baseline,2831190,YES,0x1a49351bdb4be48c0009b661765d01ed58e8c2d8,Lending,,https://app.baseline.markets/,blast-0x8c6e309f15c782b269b05a37acc1b81cf864ccd1-null,0x8c6e309f15c782b269b05a37acc1b81cf864ccd1,
0x020ca66c30bec2c4fe3861a94e4db4a498a35872,MachiBigBrother,blast,Blur,blast_blur,4045,ETH,0x0000000000000000000000000000000000000000,Deposit,,https://blur.io,blast-0xb772d5c5f4a2eef67dfbc89aa658d2711341b8e5-null,0xb772d5c5f4a2eef67dfbc89aa658d2711341b8e5,
0x020ca66c30bec2c4fe3861a94e4db4a498a35872,MachiBigBrother,blast,Hyperlock Finance,blast_hyperlock,1008,USDB PT-hUSDB-27JUN2024,0x4300000000000000000000000000000000000003\n0x1cde6a099a1cb14f3093d2b7cb5b7cbb2145cb64,Liquidity Pool,,https://app.hyperlock.finance/,blast-0x258133c3ecd19591544c01884227e4ae03f0dbd0-null,0x258133c3ecd19591544c01884227e4ae03f0dbd0,
0x020ca66c30bec2c4fe3861a94e4db4a498a35872,MachiBigBrother,eth,Blur,blur,62231,ETH,0x0000000000000000000000000000000000000000,Deposit,,https://blur.io,eth-0x0000000000a39bb272e79075ade125fd351887ac-null,0x0000000000a39bb272e79075ade125fd351887ac,
0x020ca66c30bec2c4fe3861a94e4db4a498a35872,MachiBigBrother,eth,Blur,blur,31240,ETH,0x0000000000000000000000000000000000000000,NFT P2P Lender,,https://blur.io,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender
0x020ca66c30bec2c4fe3861a94e4db4a498a35872,MachiBigBrother,eth,Blur,blur,36555,ETH,0x0000000000000000000000000000000000000000,NFT P2P Lender,,https://blur.io,eth-0x29469395eaf6f95920e59f858042f0e28d98a20b-lender,0x29469395eaf6f95920e59f858042f0e28d98a20b,lender
0x020ca66c30bec2c4fe3861a94e4db4a498a35872,MachiBigBrother,eth,Cream,cream,264467,CREAM,0x2ba592f78db6436527729929aaf6c908497cb200,Locked,,https://app.cream.finance,eth-0x3986425b96f11972d31c78ff340908832c5c0043-null,0x3986425b96f11972d31c78ff340908832c5c0043,
0x0228028a0c92cfd9743e561a96b16edbb4606054,QUID,bsc,Bolide Finance,bsc_bolide,28493,USDT,0x55d398326f99059ff775485246999027b3197955,Staked,,https://app.bolide.fi,bsc-0x881a0faa347e610c0b0f5abaf89dc23bbd6dd702-null,0x881a0faa347e610c0b0f5abaf89dc23bbd6dd702,
0x0228028a0c92cfd9743e561a96b16edbb4606054,QUID,bsc,Venus,bsc_venus,8542,XVS,0xcf6bb5389c92bdda8a3747ddb454cb7a64626c63,Staked,,https://app.venus.io,bsc-0x051100480289e704d20e9db4804837068f3f9204-null,0x051100480289e704d20e9db4804837068f3f9204,
0x0228028a0c92cfd9743e561a96b16edbb4606054,QUID,eth,EigenLayer,eigenlayer,1463,EIGEN,0xec53bf9167f50cdeb3ae105f56099aaab9061f83,Yield,,https://app.eigenlayer.xyz,eth-0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7-null,0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7,
0x024BCbCAad82E67F721799E259ca60bc7d363419,imnotfuckingselling,eth,LIDO,lido,7052018,ETH,0x0000000000000000000000000000000000000000,Staked,wstETH,https://stake.lido.fi,eth-0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0-null,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,
0x024BCbCAad82E67F721799E259ca60bc7d363419,imnotfuckingselling,eth,Maker,makerdao,5303540,stETH,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,Lending,,https://app.spark.fi/,eth-0x5ef30b9986345249bc32d8928b7ee64de9435e39-WSTETH-A,0x5ef30b9986345249bc32d8928b7ee64de9435e39,WSTETH-A
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,avax,Trader Joe,avax_traderjoexyz,1876,JOE AVAX,0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd\n0x0000000000000000000000000000000000000000,Farming,,https://traderjoexyz.com,avax-0x188bed1968b795d5c9022f6a0bb5931ac4c18f00-0,0x188bed1968b795d5c9022f6a0bb5931ac4c18f00,0
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,eth,Ethena,ethena,38174,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,Farming,,https://www.ethena.fi,eth-0x8707f238936c12c309bfc2b9959c35828acfc512-null,0x8707f238936c12c309bfc2b9959c35828acfc512,
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,eth,ether.fi,etherfi,2543,ETH,0x0000000000000000000000000000000000000000,Staked,weETH,https://www.ether.fi/,eth-0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee-null,0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,ftm,DEI Finance,ftm_dei,7172,bDEI,0x05f6ea7f80bdc07f6e0728bbbbabebea4e142ee8,Farming,,https://app.dei.finance,ftm-0x67932809213afd6bac5ecd2e4e214fe18209c419-0,0x67932809213afd6bac5ecd2e4e214fe18209c419,0
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,eth,Karak,karak,11022,stETH,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,Staked,,https://app.karak.network,eth-0x54e44dbb92dba848ace27f44c0cb4268981ef1cc-null,0x54e44dbb92dba848ace27f44c0cb4268981ef1cc,
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,eth,Karak,karak,22839,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,Yield,Karak - Staked USDe,https://app.karak.network,eth-0xde5bff0755f192c333b126a449ff944ee2b69681-null,0xde5bff0755f192c333b126a449ff944ee2b69681,
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,eth,Olympus,olympusdao,1866,OHM,0x383518188c0c6d7730d91b2c03a03c837814a899,Staked,,https://app.olympusdao.finance,eth-0x04f2694c8fcee23e8fd0dfea1d4f5bb8c352111f-null,0x04f2694c8fcee23e8fd0dfea1d4f5bb8c352111f,
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,eth,Pendle V2,pendle2,30501,stETH PT-stETH-29JUN2023,0xae7ab96520de3a18e5e111b5eaab095312d7fe84\n0xb3b61d1587c05eadec579b616c45939f19435703,Liquidity Pool,,https://app.pendle.finance,eth-0x9ec4c502d989f04ffa9312c9d6e3f872ec91a0f9-null,0x9ec4c502d989f04ffa9312c9d6e3f872ec91a0f9,
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,eth,Renzo,renzo,5074,ETH,0x0000000000000000000000000000000000000000,Staked,ezETH,https://app.renzoprotocol.com/,eth-0xbf5495efe5db9ce00f80364c8b423567e58d2110-null,0xbf5495efe5db9ce00f80364c8b423567e58d2110,
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,eth,StakeStone,stakestone,24890,ETH,0x0000000000000000000000000000000000000000,Staked,,https://app.stakestone.io,eth-0xb3fc739972795e0f2a8da00173ee9cf834b54541-null,0xb3fc739972795e0f2a8da00173ee9cf834b54541,
0x025f7cb6bdb8cd6ed126e1cb2efe2fc3539602b8,ellaq,xdai,Gnosis,xdai_gnosis,7655,WXDAI,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,Yield,sDAI,https://gnosis.io,xdai-0xaf204776c7245bf4147c2612bf6e5972ee483701-null,0xaf204776c7245bf4147c2612bf6e5972ee483701,
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,eth,ApeStake,apestake,5310,APE,0x4d224452801aced8b2f0aebe155379bb5d594381,NFT Staked,ApeCoin,https://app.apestake.io,eth-0x5954ab967bc958940b7eb73ee84797dc8a2afbb9-0,0x5954ab967bc958940b7eb73ee84797dc8a2afbb9,0
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,arb,Stargate,arb_stargate,33348,USDT,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,Farming,,https://stargate.finance,arb-0x9774558534036ff2e236331546691b4eb70594b1-1,0x9774558534036ff2e236331546691b4eb70594b1,1
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,arb,Treasure DAO,arb_treasure,4017,MAGIC,0x539bde0d7dbd336b79148aa742883198bbf60342,Staked,,https://mine.treasure.lol,arb-0xa0a89db1c899c49f98e6326b764bafcf167fc2ce-null,0xa0a89db1c899c49f98e6326b764bafcf167fc2ce,
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,eth,Bancor V3,bancor3,4188,BORING,0xbc19712feb3a26080ebf6f2f7849b417fdd792ca,Deposit,bnBORING,https://app.bancor.network,eth-0x9c0517d3426ab7d835223192891b7d6ea7a711d7-null,0x9c0517d3426ab7d835223192891b7d6ea7a711d7,
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,blast,BladeSwap,blast_bladeswap,3069,USDB ETH,0x4300000000000000000000000000000000000003\n0x0000000000000000000000000000000000000000,Farming,,https://app.bladeswap.xyz,blast-0xda0c4eee11d999bffb7f682c403b96510d9767aa-farming,0xda0c4eee11d999bffb7f682c403b96510d9767aa,farming
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,blast,Orbit Protocol,blast_orbitlending,22703,ETH,0x0000000000000000000000000000000000000000,Lending,,https://app.orbitlending.io,blast-0x1e18c3cb491d908241d0db14b081b51be7b6e652-null,0x1e18c3cb491d908241d0db14b081b51be7b6e652,
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,blast,Spacebar,blast_spacebar,2519,ETH,0x0000000000000000000000000000000000000000,Staked,,https://blast.spacebar.xyz,blast-0xe1784da2b8f42c31fb729e870a4a8064703555c2-null,0xe1784da2b8f42c31fb729e870a4a8064703555c2,
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,blast,Wand V2,blast_wand2,98307,USB,0xd86b2b6f1169e4304be700d6522c3ff79ff8fb77,Staked,,https://wand.fi,blast-0x3ee083573fcea8c015dcbfc7a51777b5770cbe64-null,0x3ee083573fcea8c015dcbfc7a51777b5770cbe64,
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,eth,DODO,dodoex,1634,DODO,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,Staked,,https://app.dodoex.io,eth-0xc4436fbae6eba5d95bf7d53ae515f8a707bd402a-null,0xc4436fbae6eba5d95bf7d53ae515f8a707bd402a,
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,eth,Eth2,eth2,398323,ETH,0x0000000000000000000000000000000000000000,Staked,,https://launchpad.ethereum.org,eth-0x00000000219ab540356cbb839cbe05303d7705fa-null,0x00000000219ab540356cbb839cbe05303d7705fa,
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,matic,oPortal V2,matic_boringdao_oportal,61245,oUSDT,0x413cfe1c41f98879365d665cacb7e79a60001fee,Farming,,https://oportal.boringdao.com,matic-0xb225cc2207fecc82806042ceb386ef2b23e2464c-0,0xb225cc2207fecc82806042ceb386ef2b23e2464c,0
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,matic,oPortal V2,matic_boringdao_oportal,61979,oUSDC,0x8de93f998b6b0dda780ee12b97dde1f2fadd3b1d,Farming,,https://oportal.boringdao.com,matic-0xb225cc2207fecc82806042ceb386ef2b23e2464c-1,0xb225cc2207fecc82806042ceb386ef2b23e2464c,1
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,matic,Hyphen,matic_hyphen,9995,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,Farming,,https://hyphen-v2.biconomy.io,matic-0x781f4efc37a08c0ea6631204e46b206330c8c161-null,0x781f4efc37a08c0ea6631204e46b206330c8c161,
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,matic,Stargate,matic_stargate,4804,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,Farming,,https://stargate.finance,matic-0x8731d54e9d02c286767d56ac03e8037c07e01e98-0,0x8731d54e9d02c286767d56ac03e8037c07e01e98,0
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,op,Synthetix,op_synthetix,5574,SNX,0x8700daec35af8ff88c16bdf0418774cb3d7599b4,Lending,,https://synthetix.io,op-0x8700daec35af8ff88c16bdf0418774cb3d7599b4-null,0x8700daec35af8ff88c16bdf0418774cb3d7599b4,
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,op,Uniswap V3,op_uniswap3,15406,WETH OP,0x4200000000000000000000000000000000000006\n0x4200000000000000000000000000000000000042,Liquidity Pool,#325347,https://app.uniswap.org,op-0x68f5c0a2de713a54991e01858fd27a3832401849-null,0x68f5c0a2de713a54991e01858fd27a3832401849,
0x02bf6c27f51af365dbbd5a7fdc544883b95e6af9,AllenDing,eth,Renzo,renzo,2534,ETH,0x0000000000000000000000000000000000000000,Staked,ezETH,https://app.renzoprotocol.com/,eth-0xbf5495efe5db9ce00f80364c8b423567e58d2110-null,0xbf5495efe5db9ce00f80364c8b423567e58d2110,
